model,scenario,exclude,category,subcategory,Kyoto-GHG|2010 (SAR),baseline,marker,reference,project,median warming at peak (MAGICC6),year of peak warming (MAGICC6),median warming in 2100 (MAGICC6),median warming peak-and-decline (MAGICC6),median warming at peak (FAIR),year of peak warming (FAIR),exceedance year|1.5°C,return year|1.5°C,overshoot years|1.5°C,exceedance severity|1.5°C,exceedance year|2.0°C,return year|2.0°C,overshoot years|2.0°C,minimum net CO2 emissions (Gt CO2/yr),"cumulative CO2 emissions (2016-2100, Gt CO2)","cumulative CCS (2016-2100, Gt CO2)","cumulative BECCS (2016-2100, Gt CO2)","cumulative sequestration land-use (2016-2100, Gt CO2)","cumulative CO2 emissions (2016 to peak warming, Gt CO2)",year of netzero CO2 emissions,"cumulative CO2 emissions (2016 to netzero, Gt CO2)",warming at netzero (MAGICC6),final energy|2100,carbon price|2030,carbon price|2030 (NPV),carbon price|2050,carbon price|2050 (NPV),carbon price|2100,carbon price|2100 (NPV),carbon price|Avg NPV (2030-2100),carbon price|AC NPV (2030-2100),carbon price|CC NPV (2030-2100)
IMAGE 3.0.1,CD-LINKS_NPi,FALSE,Above 2C,Above 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,3.549747859,2100,3.549747859,0,2.955,2100,2032,,,,2051,,,33.09429492,4435.289425,4.287265806,0.313677876,202.5167523,4435.289425,inf,4435.289425,3.549747859,810.066875,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,FALSE,Lower 2C,Lower 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.762864741,2060,1.715825218,0.047039523,1.412,2058,2032,,,,,,,-2.935932719,966.1845373,971.5633887,341.286456,182.3346075,999.5487167,2073,1022.618507,1.743574031,476.6508125,125.6797425,77.15645962,377.8842494,87.43389351,1208.443638,24.38273811,85.55177403,85.88217131,86.33515533
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,FALSE,Higher 2C,Higher 2C,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.90903001,2093,1.903968125,0.005061885,1.546,2100,2031,,,,,,,-1.34499528,1344.231712,890.9672339,334.0256617,142.2493403,1350.405563,2092,1350.670186,1.908042107,489.7466875,57.2485975,35.14567275,106.8662669,24.72644418,699.0127307,14.10396299,31.21577157,31.28898226,31.46600271
IMAGE 3.0.1,CD-LINKS_NPi2020_400,FALSE,1.5C high overshoot,Higher 1.5C high overshoot,in range,CD-LINKS_NoPolicy,,"McCollum et al., 2018",CD-LINKS,1.618946556,2043,1.362488445,0.256458111,1.343,2040,2032,2075,43,3.198089895,,,,-10.4196766,255.6595254,1408.04248,834.8177102,173.777956,661.6666693,2051,671.9871072,1.610892936,471.1646875,453.1663641,278.204837,1042.282637,241.1606973,1208.443638,24.38273811,155.9021318,152.4585883,154.3284413
IMAGE 3.0.1,CD-LINKS_NoPolicy,FALSE,Above 2C,Above 2C,in range,,,"McCollum et al., 2018",CD-LINKS,3.764670984,2100,3.764670984,0,3.099,2100,2031,,,,2048,,,33.16943653,4813.580756,0,0,191.1773401,4813.580756,inf,4813.580756,3.764670984,830.806125,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,IMA15-AGInt,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.606346112,2047,1.327960604,0.278385508,1.304,2040,2033,2070,37,2.373941502,,,,-9.759541423,276.3314862,1140.492497,541.159965,306.4660706,652.5117997,2049,653.3599276,1.603302925,463.5978125,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-Def,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.57136377,2050,1.299233783,0.272129987,1.298,2038,2033,2066,33,1.62563188,,,,-11.2068077,132.10267,1478.01236,909.6723205,165.2495281,598.4209345,2048,601.4330011,1.570925711,461.1295938,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-Eff,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.574194949,2050,1.321762156,0.252432793,1.301,2039,2033,2068,35,1.810991363,,,,-10.60171908,155.6445527,1338.871559,870.7973474,168.4031785,584.2979998,2049,585.0170713,1.573447471,415.9584063,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-LiStCh,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.572195483,2045,1.285639788,0.286555695,1.286,2038,2034,2061,27,1.277855627,,,,-8.088175212,273.7886638,995.4567225,401.6953157,392.6610521,605.8451249,2049,610.1666462,1.566649878,444.1091875,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-LoNCO2,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.60886252,2048,1.300518288,0.308344232,1.319,2040,2033,2068,35,2.394250478,,,,-5.869401897,484.8482344,858.4185619,224.2260824,397.7668001,702.3130279,2053,705.5532393,1.591749651,461.8666875,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-Pop,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.597860946,2048,1.312820862,0.285040084,1.316,2040,2033,2070,37,2.294550134,,,,-13.02796745,209.8501693,1223.000856,697.3771481,211.8864879,660.4809571,2050,660.1698143,1.59501932,368.4713125,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-RenElec,FALSE,1.5C high overshoot,Lower 1.5C high overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.613751335,2046,1.327598318,0.286153017,1.306,2039,2032,2072,40,2.847775644,,,,-12.03388631,148.686252,1118.574514,737.6261282,176.0942623,611.4829559,2049,612.3242925,1.609109354,472.7886875,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,IMA15-TOT,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,,,"Van Vuuren et al., 2018",IMA15,1.529120629,2044,1.245652706,0.283467923,1.273,2037,2035,2051,16,0.313317009,,,,-3.634123434,448.9361071,377.6484617,0.005212078,564.7557584,547.4070142,2047,547.6553565,1.521999438,346.1563125,672.8614026,413.0785329,1042.282637,241.1606973,1208.443638,24.38273811,169.5574864,162.9183404,165.697965
IMAGE 3.0.1,SSP1-19,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,in range,SSP1-Baseline,,"Rogelj et al., 2018",SSP (1.9Wm2),1.51691223,2047,1.279114505,0.237797725,1.26,2036,2041,2055,14,0.137699355,,,,-14.34042464,255.1424427,903.7967433,494.6037586,241.5719436,562.3690867,2054,568.1610787,1.503049924,355.6644063,334.0409915,205.0721919,716.1344978,165.697373,262.6992373,5.300476169,101.9313052,98.81377829,100.260461
IMAGE 3.0.1,SSP1-26,FALSE,Lower 2C,Lower 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,1.796960178,2076,1.715716293,0.081243885,1.496,2076,2035,,,,,,,-8.34735018,1134.886392,707.4341037,399.6171407,296.8206448,1281.991422,2077,1281.381706,1.796393023,416.8093125,35.99414982,22.09728562,109.9642457,25.44324661,153.7156129,3.101516211,17.10729167,16.95689413,17.10341729
IMAGE 3.0.1,SSP1-34,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.193057293,2090,2.155126903,0.03793039,1.823,2088,2034,,,,2061,,,-6.615458456,1979.619373,322.1995515,185.9040768,344.2654261,2026.243865,2089,2028.519303,2.192744378,434.1995938,5.972079283,3.666338623,25.25039294,5.842371496,120.8384401,2.438154289,5.500366222,5.576994836,5.591767513
IMAGE 3.0.1,SSP1-45,FALSE,Above 2C,Above 2C,in range,SSP1-Baseline,,"Riahi et al., 2017",SSP,2.615636639,2100,2.615636639,0,2.166,2100,2033,,,,2057,,,11.07904639,2778.221695,42.33868692,19.35883634,296.4161239,2778.221695,inf,2778.221695,2.615636639,468.5131875,0.897852589,0.551203604,3.338529113,0.772460348,51.42008977,1.03750191,1.284004491,1.32162622,1.3199476
IMAGE 3.0.1,SSP1-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,2.990358137,2100,2.990358137,0,2.501,2100,2033,,,,2052,,,24.61291358,3228.612934,0,0,255.1332419,3228.612934,inf,3228.612934,2.990358137,528.3093125,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,SSP2-26,FALSE,Lower 2C,Lower 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,1.763365346,2060,1.690215259,0.073150087,1.397,2052,2032,,,,,,,-5.24149642,880.7905937,884.4725695,362.6834704,158.9937695,970.4977857,2069,981.3038222,1.750581138,470.5366875,0,0,409.1318852,94.66389176,1017.040211,20.52079579,61.42609878,63.16351903,63.10188101
IMAGE 3.0.1,SSP2-34,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,2.116931214,2099,2.116583921,0.000347293,1.694,2095,2031,,,,2062,,,0.307240186,1773.278424,731.4079712,293.4418187,128.8730887,1772.971183,inf,1773.278424,2.116583921,508.8793125,0,0,107.9079347,24.96746262,332.7342044,6.71357001,18.55328268,19.09115837,19.06911895
IMAGE 3.0.1,SSP2-45,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,2.686328681,2100,2.686328681,0,2.131,2100,2031,,,,2050,,,14.97880599,2897.689388,416.0928112,85.51451257,108.5345364,2897.689388,inf,2897.689388,2.686328681,613.300375,0,0,32.55660098,7.532863272,112.0729158,2.261292517,5.504845983,5.67128256,5.662955046
IMAGE 3.0.1,SSP2-60,FALSE,Above 2C,Above 2C,in range,SSP2-Baseline,,"Riahi et al., 2017",SSP,3.365328908,2100,3.365328908,0,2.685,2100,2031,,,,2048,,,33.18272819,4256.205501,30.79849676,0.698198927,134.5891182,4256.205501,inf,4256.205501,3.365328908,734.0728125,0,0,5.120217138,1.184702778,30.94703983,0.624417676,1.003986489,1.039730241,1.036803891
IMAGE 3.0.1,SSP2-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,3.835130498,2100,3.835130498,0,3.109,2100,2030,,,,2046,,,33.18272819,4895.361839,0,0,138.2027476,4895.361839,inf,4895.361839,3.835130498,831.8021875,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,SSP3-34,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,2.166859701,2100,2.166859701,0,1.615,2100,2030,,,,2055,,,2.820103068,1527.5039,977.5368826,252.6930327,19.69345858,1527.5039,inf,1527.5039,2.166859701,477.6168125,0,0,390.0000004,90.23720507,1200.000001,24.21237105,61.63722513,63.47265846,63.38676669
IMAGE 3.0.1,SSP3-45,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,2.613729878,2100,2.613729878,0,2.001,2100,2030,,,,2048,,,8.218551352,2511.272276,646.9505052,172.2563257,45.58177791,2511.272276,inf,2511.272276,2.613729878,509.0693125,0,0,60.60764929,14.02324326,320.3607059,6.463910229,11.04664163,11.42959168,11.40009212
IMAGE 3.0.1,SSP3-60,FALSE,Above 2C,Above 2C,in range,SSP3-Baseline,,"Riahi et al., 2017",SSP,3.303294141,2100,3.303294141,0,2.537,2100,2030,,,,2046,,,27.43447982,3894.487934,294.7678435,17.74999592,76.97509843,3894.487934,inf,3894.487934,3.303294141,640.932375,0,0,10.57529069,2.446883779,65.79867103,1.327618197,2.184719387,2.261707791,2.255546693
IMAGE 3.0.1,SSP3-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,4.051482544,2100,4.051482544,0,3.165,2100,2030,,,,2044,,,33.17785482,5194.79219,0,0,88.07922161,5194.79219,inf,5194.79219,4.051482544,797.5556875,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,SSP4-26,FALSE,Lower 2C,Lower 2C,in range,SSP4-Baseline,,"Riahi et al., 2017",SSP,1.737726197,2061,1.68850094,0.049225257,1.356,2047,2032,,,,,,,-1.493649699,836.6186414,569.1649766,230.4313691,161.2075563,861.6588002,2070,867.5959342,1.723143255,363.8845938,232.6777224,142.8439376,1017.961817,235.533408,1200.000001,24.21237105,144.4700331,144.2742866,145.2349731
IMAGE 3.0.1,SSP4-34,FALSE,Above 2C,Above 2C,in range,SSP4-Baseline,,"Riahi et al., 2017",SSP,2.126784866,2099,2.126724409,6.0457E-05,1.699,2099,2031,,,,2059,,,0.663782537,1729.49689,521.8457091,242.9655395,142.426244,1728.833108,inf,1729.49689,2.126724409,391.6846875,0,0,112.9967378,26.1448969,480.1962163,9.688907464,19.1372767,19.76234001,19.72125519
IMAGE 3.0.1,SSP4-45,FALSE,Above 2C,Above 2C,in range,SSP4-Baseline,,"Riahi et al., 2017",SSP,2.659520789,2100,2.659520789,0,2.114,2100,2030,,,,2047,,,9.798752198,2774.586652,278.5087849,94.94222755,148.6854249,2774.586652,inf,2774.586652,2.659520789,455.9216875,0,0,36.60354084,8.469233891,165.1486452,3.332200228,5.067690313,5.252695075,5.236726298
IMAGE 3.0.1,SSP4-60,FALSE,Above 2C,Above 2C,in range,SSP4-Baseline,,"Riahi et al., 2017",SSP,3.370447392,2100,3.370447392,0,2.726,2100,2030,,,,2046,,,33.19231739,3927.516386,0.211676626,0.000041629,170.0070377,3927.516386,inf,3927.516386,3.370447392,636.2708125,0,0,0,0,6.023399741,0.121533991,0.047618191,0.051649912,0.050900826
IMAGE 3.0.1,SSP4-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,3.445596171,2100,3.445596171,0,2.804,2100,2030,,,,2046,,,33.1817793,4014.311378,0,0,171.0724392,4014.311378,inf,4014.311378,3.445596171,652.357625,0,0,0,0,0,0,0,0,0
IMAGE 3.0.1,SSP5-34,FALSE,Above 2C,Above 2C,in range,SSP5-Baseline,,"Riahi et al., 2017",SSP,2.1554488,2088,2.146876367,0.008572433,1.777,2098,2031,,,,2055,,,0.70135524,1915.506729,1429.038402,281.8331862,257.5813475,1895.258224,inf,1915.506729,2.146876367,630.9925,0,0,250.8333621,58.03718336,910.4039804,18.36919914,37.740553,38.95447261,38.87835105
IMAGE 3.0.1,SSP5-45,FALSE,Above 2C,Above 2C,in range,SSP5-Baseline,,"Riahi et al., 2017",SSP,2.670290301,2100,2.670290301,0,2.166,2100,2031,,,,2048,,,7.6007028,2947.40925,1230.346581,208.9548541,213.2734413,2947.40925,inf,2947.40925,2.670290301,681.484375,0,0,102.9078645,23.81055913,268.8254336,5.424084284,13.82559994,14.23712338,14.21790313
IMAGE 3.0.1,SSP5-60,FALSE,Above 2C,Above 2C,in range,SSP5-Baseline,,"Riahi et al., 2017",SSP,3.378624923,2100,3.378624923,0,2.661,2100,2030,,,,2045,,,23.99558692,4395.861134,938.09954,72.68926487,198.4977054,4395.861134,inf,4395.861134,3.378624923,803.060375,0,0,26.32042697,6.08995324,120.8037599,2.437454547,4.243609796,4.389560375,4.378531307
IMAGE 3.0.1,SSP5-Baseline,FALSE,Above 2C,Above 2C,in range,,,"Riahi et al., 2017",SSP,5.090969827,2100,5.090969827,0,3.991,2100,2030,,,,2043,,,33.16822982,7473.827568,0,0,215.5842257,7473.827568,inf,7473.827568,5.090969827,1056.202,0,0,0,0,0,0,0,0,0
IMAGE 3.0.2,EMF33_Baseline,FALSE,Above 2C,Above 2C,in range,,,"Bauer et al., forthcoming",EMF33,3.638357239,2100,3.638357239,0,2.987,2100,2031,,,,2049,,,29.80760987,4902.57219,0,0,,4902.57219,inf,4902.57219,3.638357239,827.541125,0,0,0,0,0,0,0,0,0
IMAGE 3.0.2,EMF33_Med2C_cost100,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.062844405,2098,2.060513758,0.002330647,1.643,2100,2032,,,,2074,,,0.792375809,1675.106951,774.2441201,322.0052723,,1673.183174,inf,1675.106951,2.060513758,504.8563125,50.33679204,30.90242377,121.6526368,28.14767673,598.3305182,12.07250042,23.71128978,23.6933667,23.84665948
IMAGE 3.0.2,EMF33_Med2C_full,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.069331665,2098,2.068841977,0.000489688,1.65,2098,2032,,,,2074,,,0.896560873,1687.826611,854.2848846,415.2531637,,1685.664599,inf,1687.826611,2.068841977,508.2643125,41.75951847,25.63672185,95.28033152,22.04572001,509.3927862,10.27800595,18.88504713,18.86129855,18.98577228
IMAGE 3.0.2,EMF33_Med2C_limbio,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.056310777,2099,2.056033308,0.000277469,1.645,2100,2032,,,,2077,,,1.646880066,1687.060592,710.9614096,232.5478286,,1685.413711,inf,1687.060592,2.056033308,484.9425938,73.25115059,44.96985218,157.6019167,36.46552939,1001.696998,20.21121615,34.39056662,34.42939897,34.63478604
IMAGE 3.0.2,EMF33_Med2C_nobeccs,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.062633109,2100,2.062633109,0,1.632,2100,2032,,,,2085,,,6.193586793,1687.914955,530.4160203,5.76532E-09,,1687.914955,inf,1687.914955,2.062633109,498.0959063,69.63995826,42.75289335,229.1099123,53.01086697,1048.919679,21.16402704,44.836469,45.16324688,45.36031406
IMAGE 3.0.2,EMF33_Med2C_nofuel,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.064398605,2100,2.064398605,0,1.645,2100,2031,,,,2076,,,1.891548605,1684.564543,820.4054695,369.6484887,,1684.564543,inf,1684.564543,2.064398605,508.9165,46.21668095,28.37303297,111.2631044,25.74377323,350.3675907,7.06935842,21.50139996,21.37756245,21.54463876
IMAGE 3.0.2,EMF33_Med2C_none,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.049902773,2100,2.049902773,0,1.627,2100,2031,,,,2088,,,6.157231649,1664.598432,533.0547022,0,,1664.598432,inf,1664.598432,2.049902773,496.5009063,71.18610084,43.70209077,270.8703555,62.67329177,1036.491871,20.91327146,48.88503966,49.26118569,49.47112121
IMAGE 3.0.2,EMF33_WB2C_cost100,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.813154033,2061,1.806932252,0.006221781,1.438,2096,2032,,,,,,,-1.654552562,1138.218596,1004.830734,472.7929738,,1094.623884,2087,1150.649749,1.800744238,489.9215938,103.8798616,63.77322381,404.5394902,93.60131512,708.0141365,14.28558414,63.93445306,63.92423474,64.32937288
IMAGE 3.0.2,EMF33_WB2C_full,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.819037496,2095,1.818617315,0.000420181,1.449,2100,2032,,,,,,,-1.686414785,1158.370837,992.3455544,473.4792945,,1165.768151,2088,1171.653599,1.813333493,489.1146875,104.1785066,63.95656594,334.4738895,77.38971519,803.878199,16.21983102,58.67429104,58.60441206,58.99153282
IMAGE 3.0.2,EMF33_WB2C_limbio,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.795260414,2100,1.795260414,0,1.436,2098,2032,,,,,,,0.475791794,1130.732952,844.9914982,365.7687767,,1130.732952,inf,1130.732952,1.795260414,473.4501875,153.936786,94.50383313,569.6355108,131.8008112,1050.063575,21.1871074,97.14353953,97.17636572,97.77952772
IMAGE 3.0.2,EMF33_WB2C_nobeccs,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.878160348,2100,1.878160348,0,1.485,2100,2032,,,,,,,4.214067058,1285.636997,555.8970552,0.000743178,,1285.636997,inf,1285.636997,1.878160348,484.0440938,145.0371645,89.04023754,1057.004371,244.5669746,1108.777516,22.37177717,146.6965264,147.8806716,148.4999743
IMAGE 3.0.2,EMF33_WB2C_nofuel,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.803147888,2094,1.801006543,0.002141345,1.435,2096,2031,,,,,,,-2.057354492,1123.141741,999.1346981,447.4500531,,1134.051447,2086,1142.486129,1.796367954,482.934,107.0127595,65.69655136,426.8987919,98.7747533,965.4764658,19.48039534,71.8812348,72.11092788,72.50396448
IMAGE 3.0.2,EMF33_tax_hi_full,FALSE,Higher 2C,Higher 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,1.990489237,2099,1.988743106,0.001746131,1.575,2092,2030,,,,,,,-2.692498637,1475.20274,928.6921636,455.4303322,,1477.895239,2090,1491.867564,1.985735125,480.6215,0,0,0,0,0,0,0,0,0
IMAGE 3.0.2,EMF33_tax_hi_none,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.169779776,2100,2.169779776,0,1.722,2100,2030,,,,2062,,,5.702062785,1885.921018,496.9442425,0,,1885.921018,inf,1885.921018,2.169779776,484.9615,0,0,0,0,0,0,0,0,0
IMAGE 3.0.2,EMF33_tax_lo_full,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.351391934,2100,2.351391934,0,1.877,2100,2030,,,,2055,,,5.919191488,2241.072552,672.2957994,269.4283086,,2241.072552,inf,2241.072552,2.351391934,552.188625,0,0,0,0,0,0,0,0,0
IMAGE 3.0.2,EMF33_tax_lo_none,FALSE,Above 2C,Above 2C,in range,EMF33_Baseline,,"Bauer et al., forthcoming",EMF33,2.463034816,2100,2.463034816,0,1.967,2100,2030,,,,2054,,,14.54932975,2514.896461,442.7021986,0,,2514.896461,inf,2514.896461,2.463034816,555.429875,0,0,0,0,0,0,0,0,0
MERGE-ETL 6.0,BAU,FALSE,Above 2C,Above 2C,exclude,,,"Marcucci et al., 2017",DAC,4.757117063,2100,4.757117063,0,3.685,2100,2033,,,,2043,,,38.587,6494.4645,1.14,0,,6494.4645,inf,6494.4645,4.757117063,940.3,0,0,0,0,0,0,0,0,0
MERGE-ETL 6.0,DAC15_50,FALSE,1.5C low overshoot,Lower 1.5C low overshoot,exclude,BAU,,"Marcucci et al., 2017",DAC,1.601409806,2072,1.305834225,0.295575581,1.388,2068,2055,2089,34,2.244637359,,,,-42.6638,214.5944,923.82885,665.03435,,879.15632,2062,924.24937,1.569876961,947.6,168.35,103.3522962,470.9,108.9556406,4178.62,84.31191487,100.5855882,102.0636988,102.3105228
MERGE-ETL 6.0,DAC2_66,FALSE,Higher 2C,Higher 2C,exclude,BAU,,"Marcucci et al., 2017",DAC,1.986060653,2079,1.831758719,0.154301934,1.672,2072,2041,,,,,,,-25.5695,1228.12325,852.031,668.59255,,1555.1536,2075,1565.9174,1.982866747,821.3,42.8,26.27548725,122.9,28.43628844,1086.6,21.92430197,26.29551438,26.69805855,26.75843787
MESSAGE V.3,GEA_Eff_1p5C,FALSE,Lower 2C,Lower 2C,in range,GEA_Eff_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.645626342,2065,1.523806421,0.121819921,1.355,2068,2040,,,,,,,-16.41601867,184.0363928,502.4669118,212.9423927,,542.8922859,2058,556.3474899,1.636975693,444.405,156.732521,96.2201719,415.858025,96.22016883,4768.810211,96.22016851,96.22016868,98.09783989,98.21306519
MESSAGE V.3,GEA_Eff_1p5C_Delay2020,FALSE,Lower 2C,Lower 2C,in range,GEA_Eff_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.769861531,2060,1.547183968,0.222677563,1.453,2053,2034,,,,,,,-16.35568,209.058388,800.8652465,456.7366742,,705.1514855,2051,737.0471537,1.740213056,450.694,328.301006,201.5483387,871.080298,201.5483369,9989.026047,201.5483374,201.5483374,205.4814164,205.7227739
MESSAGE V.3,GEA_Eff_2C_Delay2020,FALSE,Higher 2C,Higher 2C,in range,GEA_Eff_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.97854857,2070,1.828535371,0.150013199,1.615,2071,2034,,,,,,,-15.59651867,712.8147565,937.6027064,447.7546003,,1048.947612,2063,1071.264024,1.96040274,471.243,31.32899,19.23328218,83.12513,19.2332805,953.229123,19.233281,19.23328091,19.6086053,19.63163749
MESSAGE V.3,GEA_Eff_AdvNCO2_1p5C,FALSE,Lower 2C,Lower 2C,in range,GEA_Eff_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.704173105,2063,1.529778247,0.174394858,1.395,2059,2037,,,,,,,-17.869335,344.4493176,588.4944267,211.4778948,,722.4694058,2060,725.8664104,1.699898181,451.438,60.946457,37.41583771,161.709097,37.41583829,1854.382893,37.41583887,37.41583898,38.14598372,38.19078981
MESSAGE V.3,GEA_Eff_base,FALSE,Above 2C,Above 2C,in range,,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,3.440964624,2100,3.440964624,0,2.806,2100,2034,,,,2051,,,34.59193467,3802.413188,0.021118167,0,,3802.413188,inf,3802.413188,3.440964624,567.978,0,0,0,0,0,0,0,0,0
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,FALSE,Lower 2C,Lower 2C,in range,GEA_Mix_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.734192726,2060,1.603932345,0.130260381,1.424,2056,2035,,,,,,,-12.01861467,293.9895529,987.8370828,554.8315667,,670.9811368,2052,696.974257,1.715132048,668.428,1423.867874,874.1313591,3777.945369,874.1313606,43323.20996,874.1313615,874.1313614,891.1894417,892.2362288
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,FALSE,Lower 2C,Lower 2C,in range,GEA_Mix_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.761399707,2060,1.560424201,0.200975506,1.445,2058,2035,,,,,,,-16.69167133,205.3852167,1053.271237,557.5465243,,705.9916784,2052,733.4471958,1.730263998,653.853,326.772699,200.6100908,867.025236,200.610087,9942.525065,200.6100882,200.6100882,204.5248579,204.7650918
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,FALSE,Higher 2C,Higher 2C,in range,GEA_Mix_base,,"Rogelj et al., 2013a; Rogelj et al., 2013b; Rogelj et al., 2015",GEA,1.907430169,2070,1.780035232,0.127394937,1.567,2069,2035,,,,,,,-11.09426267,778.8747597,1448.872608,552.986698,,1008.537565,2065,1018.791607,1.899677545,722.964,46.814834,28.74024705,124.213683,28.74024506,1424.407919,28.7402442,28.74024449,29.30109079,29.33550774
